"Parent ID","Parent SKU","Product ID","Product SKU","Product Name","Slug","Permalink","Description","Excerpt","Product Published","Product Modified","Type","Visibility","Featured","Virtual","Downloadable","Price","Sale Price","Sale Price Dates From","Sale Price Dates To","Weight","Weight Unit","Height","Height Unit","Width","Width Unit","Length","Length Unit","Category","Tag","Featured Image","Product Gallery","Tax Status","Tax Class","File Download","Download Limit","Download Expiry","Download Type","Manage Stock","Quantity","Stock Status","Allow Backorders","Sold Individually","Up-Sells","Cross-Sells","Product URL","Button Text","Purchase Note","Product Status","Enable Reviews","Sort Order","Attribute: Size","Attribute: Colors","Attribute: Saree Fabric"
"","","5437","JEPRALHAD00051","Beautiful handcrafted Anklets","beautiful-anklets-jepralhad00051","http://swarajshop.com/product/beautiful-anklets-jepralhad00051/","This beautiful Earring is handcrafted in copper alloy with imitation Pearls and Polki of very fine quality and semi precious stones . These Earrings are coated with 18 kt white gold polish which give them a unique look . An absolutely stunning piece to own and are very light in weight. At Swarajshop, we are passionate and committed to challenging the way jewellery is designed, acquired and adorned. We stand for jewelry that is elegant, contemporary and exquisite &#038; are known for our quality service and reliability. Our Products :- (Diamond/Copper/Brass) Necklaces, Pendant Sets,Earrings, Rings, Anklets, Bangles&#038; Bracelets, Safe Packaging: We send this precious piece to you in a plastic case to keep it safe during dispatch and later at your end too. (The actual products may look different in color, texture, and size from the digital images. Zoom images may take time to display.) We are a manufacturing, supplying and exporting an alluring range of Imitation Jewellery which includes Fashion Jewellery or Antique Jewellery And Artificial Jewellery .Our range is in great demand among our national &#038; international clients for its superannuated look, beautiful designs, elegance and quality. These are competitively prices and are packed in quality packaging material to deliver it safely to the clients.","Beautiful Anklets","12/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","1755","1755","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JEPRALHAD000512.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","Publish","Open","0",,,
"","","5435","JEPRALHAD00050","Beautiful Anklets","beautiful-anklets-jepralhad00050","http://swarajshop.com/product/beautiful-anklets-jepralhad00050/","This beautiful Earring is handcrafted in copper alloy with imitation Pearls and Polki of very fine quality and semi precious stones . These Earrings are coated with 18 kt white gold polish which give them a unique look . An absolutely stunning piece to own and are very light in weight. At Swarajshop, we are passionate and committed to challenging the way jewellery is designed, acquired and adorned. We stand for jewelry that is elegant, contemporary and exquisite &#038; are known for our quality service and reliability. Our Products :- (Diamond/Copper/Brass) Necklaces, Pendant Sets,Earrings, Rings, Anklets, Bangles&#038; Bracelets, Safe Packaging: We send this precious piece to you in a plastic case to keep it safe during dispatch and later at your end too. (The actual products may look different in color, texture, and size from the digital images. Zoom images may take time to display.) We are a manufacturing, supplying and exporting an alluring range of Imitation Jewellery which includes Fashion Jewellery or Antique Jewellery And Artificial Jewellery .Our range is in great demand among our national &#038; international clients for its superannuated look, beautiful designs, elegance and quality. These are competitively prices and are packed in quality packaging material to deliver it safely to the clients.","Beautiful Anklets","12/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","1755","1755","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JEPRALHAD000502.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","Publish","Open","0",,,
"","","5434","JEPRALHAD00049","Charm Anklets","beautiful-anklets-jepralhad00049","http://swarajshop.com/product/beautiful-anklets-jepralhad00049/","This beautiful Earring is handcrafted in copper alloy with imitation Pearls and Polki of very fine quality and semi precious stones . These Earrings are coated with 18 kt white gold polish which give them a unique look . An absolutely stunning piece to own and are very light in weight. At Swarajshop, we are passionate and committed to challenging the way jewellery is designed, acquired and adorned. We stand for jewelry that is elegant, contemporary and exquisite &#038; are known for our quality service and reliability. Our Products :- (Diamond/Copper/Brass) Necklaces, Pendant Sets,Earrings, Rings, Anklets, Bangles&#038; Bracelets, Safe Packaging: We send this precious piece to you in a plastic case to keep it safe during dispatch and later at your end too. (The actual products may look different in color, texture, and size from the digital images. Zoom images may take time to display.) We are a manufacturing, supplying and exporting an alluring range of Imitation Jewellery which includes Fashion Jewellery or Antique Jewellery And Artificial Jewellery .Our range is in great demand among our national &#038; international clients for its superannuated look, beautiful designs, elegance and quality. These are competitively prices and are packed in quality packaging material to deliver it safely to the clients.","Beautiful Anklets","12/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","1755","1755","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JEPRALHAD000492.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","Publish","Open","0",,,
"","","5433","JEPRALHAD00048","Swarajshop  Anklets","beautiful-anklets-jepralhad00048","http://swarajshop.com/product/beautiful-anklets-jepralhad00048/","This beautiful Earring is handcrafted in copper alloy with imitation Pearls and Polki of very fine quality and semi precious stones . These Earrings are coated with 18 kt white gold polish which give them a unique look . An absolutely stunning piece to own and are very light in weight. At Swarajshop, we are passionate and committed to challenging the way jewellery is designed, acquired and adorned. We stand for jewelry that is elegant, contemporary and exquisite &#038; are known for our quality service and reliability. Our Products :- (Diamond/Copper/Brass) Necklaces, Pendant Sets,Earrings, Rings, Anklets, Bangles&#038; Bracelets, Safe Packaging: We send this precious piece to you in a plastic case to keep it safe during dispatch and later at your end too. (The actual products may look different in color, texture, and size from the digital images. Zoom images may take time to display.) We are a manufacturing, supplying and exporting an alluring range of Imitation Jewellery which includes Fashion Jewellery or Antique Jewellery And Artificial Jewellery .Our range is in great demand among our national &#038; international clients for its superannuated look, beautiful designs, elegance and quality. These are competitively prices and are packed in quality packaging material to deliver it safely to the clients.","Beautiful Anklets","12/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","2295","2295","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JEPRALHAD000482.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","Publish","Open","0",,,
"","","5432","JEPRALHAD00047","Lovely  Anklets","beautiful-anklets-jepralhad00047","http://swarajshop.com/product/beautiful-anklets-jepralhad00047/","This beautiful Earring is handcrafted in copper alloy with imitation Pearls and Polki of very fine quality and semi precious stones . These Earrings are coated with 18 kt white gold polish which give them a unique look . An absolutely stunning piece to own and are very light in weight. At Swarajshop, we are passionate and committed to challenging the way jewellery is designed, acquired and adorned. We stand for jewelry that is elegant, contemporary and exquisite &#038; are known for our quality service and reliability. Our Products :- (Diamond/Copper/Brass) Necklaces, Pendant Sets,Earrings, Rings, Anklets, Bangles&#038; Bracelets, Safe Packaging: We send this precious piece to you in a plastic case to keep it safe during dispatch and later at your end too. (The actual products may look different in color, texture, and size from the digital images. Zoom images may take time to display.) We are a manufacturing, supplying and exporting an alluring range of Imitation Jewellery which includes Fashion Jewellery or Antique Jewellery And Artificial Jewellery .Our range is in great demand among our national &#038; international clients for its superannuated look, beautiful designs, elegance and quality. These are competitively prices and are packed in quality packaging material to deliver it safely to the clients.","Beautiful Anklets","12/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","2299","2299","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JEPRALHAD000472.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","Publish","Open","0",,,
"","","5431","JEPRALHAD00046","Beautiful Anklets JEPRALHAD00046","beautiful-anklets-jepralhad00046","http://swarajshop.com/product/beautiful-anklets-jepralhad00046/","This beautiful Earring is handcrafted in copper alloy with imitation Pearls and Polki of very fine quality and semi precious stones . These Earrings are coated with 18 kt white gold polish which give them a unique look . An absolutely stunning piece to own and are very light in weight. At Swarajshop, we are passionate and committed to challenging the way jewellery is designed, acquired and adorned. We stand for jewelry that is elegant, contemporary and exquisite &#038; are known for our quality service and reliability. Our Products :- (Diamond/Copper/Brass) Necklaces, Pendant Sets,Earrings, Rings, Anklets, Bangles&#038; Bracelets, Safe Packaging: We send this precious piece to you in a plastic case to keep it safe during dispatch and later at your end too. (The actual products may look different in color, texture, and size from the digital images. Zoom images may take time to display.) We are a manufacturing, supplying and exporting an alluring range of Imitation Jewellery which includes Fashion Jewellery or Antique Jewellery And Artificial Jewellery .Our range is in great demand among our national &#038; international clients for its superannuated look, beautiful designs, elegance and quality. These are competitively prices and are packed in quality packaging material to deliver it safely to the clients.","Beautiful Anklets ","12/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","2295","2295","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JEPRALHAD000462.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","Publish","Open","0",,,
"","","5429","JEPRALHAD00045","Imitation Anklets Jewellery","beautiful-anklets-jepralhad00045","http://swarajshop.com/product/beautiful-anklets-jepralhad00045/","Imitation Anklets Jewellery.This beautiful Earring is handcrafted in copper alloy with imitation Pearls and Polki of very fine quality and semi precious stones . These Earrings are coated with 18 kt white gold polish which give them a unique look . An absolutely stunning piece to own and are very light in weight. At Swarajshop, we are passionate and committed to challenging the way jewellery is designed, acquired and adorned. We stand for jewelry that is elegant, contemporary and exquisite &#038; are known for our quality service and reliability. Our Products :- (Diamond/Copper/Brass) Necklaces, Pendant Sets,Earrings, Rings, Anklets, Bangles&#038; Bracelets, Safe Packaging: We send this precious piece to you in a plastic case to keep it safe during dispatch and later at your end too. (The actual products may look different in color, texture, and size from the digital images. Zoom images may take time to display.) We are a manufacturing, supplying and exporting an alluring range of Imitation Jewellery which includes Fashion Jewellery or Antique Jewellery And Artificial Jewellery .Our range is in great demand among our national &#038; international clients for its superannuated look, beautiful designs, elegance and quality. These are competitively prices and are packed in quality packaging material to deliver it safely to the clients.","Beautiful Anklets","12/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","2295","2295","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JEPRALHAD000452.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","Publish","Open","0",,,
"","","4107","JESAIRAJ000626","fashionable Fancy AnkletsJESAIRAJ000626","fashionable-fancy-ankletsjesairaj000626","http://swarajshop.com/product/fashionable-fancy-ankletsjesairaj000626/","","fashionable Fancy AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000626-2.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","4105","JESAIRAJ000625","Traditional  Fancy AnkletsJESAIRAJ000625","traditional-fancy-ankletsjesairaj000625","http://swarajshop.com/product/traditional-fancy-ankletsjesairaj000625/","","Traditional Fancy AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000625-2.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","4103","JESAIRAJ000624","Nice Fancy AnkletsJESAIRAJ000624","nice-fancy-ankletsjesairaj000624","http://swarajshop.com/product/nice-fancy-ankletsjesairaj000624/","","Nice Fancy AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000624-2.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","4101","JESAIRAJ000623","Lovely Fancy AnkletsJESAIRAJ000623","lovely-fancy-ankletsjesairaj000623","http://swarajshop.com/product/lovely-fancy-ankletsjesairaj000623/","","Lovely Fancy AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0006231.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","4099","JESAIRAJ000622","Beautiful Fancy AnkletsJESAIRAJ000622","beautiful-fancy-ankletsjesairaj000622","http://swarajshop.com/product/beautiful-fancy-ankletsjesairaj000622/","","Beautiful Fancy AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000622-2.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","4097","JESAIRAJ000621","Delicate Fancy AnkletsJESAIRAJ000621","delicate-fancy-ankletsjesairaj000621","http://swarajshop.com/product/delicate-fancy-ankletsjesairaj000621/","","Delicate Fancy AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0006212.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","4095","JESAIRAJ000620","Pretty Fancy AnkletsJESAIRAJ000620","pretty-fancy-ankletsjesairaj000620","http://swarajshop.com/product/pretty-fancy-ankletsjesairaj000620/","","Pretty Fancy AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0006202.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","4093","JESAIRAJ000619","Attractive  Fancy AnkletsJESAIRAJ000619","attractive-fancy-ankletsjesairaj000619","http://swarajshop.com/product/attractive-fancy-ankletsjesairaj000619/","","Attractive Fancy AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000619.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","4091","JESAIRAJ000618","Beautiful Fancy AnkletsJESAIRAJ000618","beautiful-fancy-ankletsjesairaj000618","http://swarajshop.com/product/beautiful-fancy-ankletsjesairaj000618/","","Beautiful Fancy AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0006181.jpg","23100","Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","4089","JESAIRAJ000617","Cute Fancy AnkletsJESAIRAJ000617","cute-fancy-ankletsjesairaj000617","http://swarajshop.com/?post_type=product&#038;p=4089","","Cute Fancy AnkletsBy Swarajshop","21/06/2014","21/06/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","online silver jewellery","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000617.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","pending","Open","0",,,
"","","4087","JESAIRAJ000616","Amazing Fancy AnkletsJESAIRAJ000616","amazing-fancy-ankletsjesairaj000616","http://swarajshop.com/?post_type=product&#038;p=4087","","Amazing Fancy AnkletsBy Swarajshop","21/06/2014","21/06/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","online silver jewellery","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000616.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","pending","Open","0",,,
"","","4085","JESAIRAJ000615","Beautiful Fancy AnkletsJESAIRAJ000615","beautiful-fancy-ankletsjesairaj000615","http://swarajshop.com/?post_type=product&#038;p=4085","","Beautiful Fancy AnkletsBy Swarajshop","21/06/2014","21/06/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","online silver jewellery","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000615.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","pending","Open","0",,,
"","","4083","JESAIRAJ000614","fashionable Fancy AnkletsJESAIRAJ000614","fashionable-fancy-ankletsjesairaj000614","http://swarajshop.com/?post_type=product&#038;p=4083","","fashionable Fancy AnkletsBy Swarajshop","21/06/2014","21/06/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","online silver jewellery","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000614.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","pending","Open","0",,,
"","","4081","JESAIRAJ000613","Traditional  Fancy AnkletsJESAIRAJ000613","traditional-fancy-ankletsjesairaj000613","http://swarajshop.com/?post_type=product&#038;p=4081","","Traditional  Fancy AnkletsBy Swarajshop","22/04/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000613.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","pending","Open","0",,,
"","","4079","JESAIRAJ000612","Nice Fancy AnkletsJESAIRAJ000612","nice-fancy-ankletsjesairaj000612","http://swarajshop.com/?post_type=product&#038;p=4079","","Nice Fancy AnkletsBy Swarajshop","22/04/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000612.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","pending","Open","0",,,
"","","4077","JESAIRAJ000611","Lovely Fancy AnkletsJESAIRAJ000611","lovely-fancy-ankletsjesairaj000611","http://swarajshop.com/?post_type=product&#038;p=4077","","Lovely Fancy AnkletsBy Swarajshop","22/04/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000611.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","pending","Open","0",,,
"","","4075","JESAIRAJ000610","Beautiful Fancy AnkletsJESAIRAJ000610","beautiful-fancy-ankletsjesairaj000610","http://swarajshop.com/?post_type=product&#038;p=4075","","Beautiful Fancy AnkletsBy Swarajshop","22/04/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000610.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","pending","Open","0",,,
"","","4073","JESAIRAJ000609","Delicate Fancy AnkletsJESAIRAJ000609","delicate-fancy-ankletsjesairaj000609","http://swarajshop.com/?post_type=product&#038;p=4073","","Delicate Fancy AnkletsBy Swarajshop","22/04/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000609.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","pending","Open","0",,,
"","","4071","JESAIRAJ000608","Pretty Fancy AnkletsJESAIRAJ000608","pretty-fancy-ankletsjesairaj000608","http://swarajshop.com/?post_type=product&#038;p=4071","","Pretty Fancy AnkletsBy Swarajshop","22/04/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000608.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","pending","Open","0",,,
"","","4069","JESAIRAJ000607","Attractive  Fancy AnkletsJESAIRAJ000607","attractive-fancy-ankletsjesairaj000607","http://swarajshop.com/?post_type=product&#038;p=4069","","Attractive  Fancy AnkletsBy Swarajshop","22/04/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000607.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","pending","Open","0",,,
"","","4067","JESAIRAJ000606","Beautiful Fancy AnkletsJESAIRAJ000606","beautiful-fancy-ankletsjesairaj000606","http://swarajshop.com/?post_type=product&#038;p=4067","","Beautiful Fancy AnkletsBy Swarajshop","22/04/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000606.jpg",,"Taxable","","","","","Standard","Yes","1","Out of Stock","No","No","","","","","","Draft","Open","0",,,
"","","4065","JESAIRAJ000605","Cute Fancy AnkletsJESAIRAJ000605","cute-fancy-ankletsjesairaj000605","http://swarajshop.com/?post_type=product&#038;p=4065","","Cute Fancy AnkletsBy Swarajshop","22/04/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000605-2.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","Draft","Open","0",,,
"","","4063","JESAIRAJ000604","Amazing Fancy AnkletsJESAIRAJ000604","amazing-fancy-ankletsjesairaj000604","http://swarajshop.com/?post_type=product&#038;p=4063","","Amazing Fancy AnkletsBy Swarajshop","22/04/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ000604-2.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","Draft","Open","0",,,
"","","4061","JESAIRAJ000603","Beautiful Fancy AnkletsJESAIRAJ000603","beautiful-fancy-ankletsjesairaj000603","http://swarajshop.com/?post_type=product&#038;p=4061","","Beautiful Fancy AnkletsBy Swarajshop","22/04/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","480","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0006031.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","Draft","Open","0",,,
"","","2648","JESAIRAJ000302","Pearls &#038; zircon traditional ankletJESAIRAJ000302","pearls-zircon-traditional-ankletjesairaj000302","http://swarajshop.com/product/pearls-zircon-traditional-ankletjesairaj000302/","","Pearls &#038; zircon traditional ankletBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","1284","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0003022.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","2646","JESAIRAJ000301","Pearls &#038; zircon traditional ankletJESAIRAJ000301","pearls-zircon-traditional-ankletjesairaj000301","http://swarajshop.com/product/pearls-zircon-traditional-ankletjesairaj000301/","","Pearls &#038; zircon traditional ankletBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","1284","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0003012.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","2644","JESAIRAJ000262","Fancy AnkletsJESAIRAJ000262","fancy-ankletsjesairaj000262","http://swarajshop.com/product/fancy-ankletsjesairaj000262/","","Fancy AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","488","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0002622.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","2642","JESAIRAJ000261","Fancy AnkletsJESAIRAJ000261","fancy-ankletsjesairaj000261","http://swarajshop.com/product/fancy-ankletsjesairaj000261/","","Fancy AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","488","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0002612.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","2640","JESAIRAJ000260","Fancy AnkletsJESAIRAJ000260","fancy-ankletsjesairaj000260","http://swarajshop.com/product/fancy-ankletsjesairaj000260/","","Fancy AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","488","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0002602.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","Publish","Open","0",,,
"","","2636","JESAIRAJ000258","Designer  AnkletsJESAIRAJ000258","designer-ankletsjesairaj000258","http://swarajshop.com/product/designer-ankletsjesairaj000258/","","Designer  AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","1288","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0002582.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","2634","JESAIRAJ000257","Designer  AnkletsJESAIRAJ000257","designer-ankletsjesairaj000257","http://swarajshop.com/product/designer-ankletsjesairaj000257/","","Designer  AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","675","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0002572.jpg",,"Taxable","","","","","Standard","Yes","0","Out of Stock","No","No","","","","","","Publish","Open","0",,,
"","","2632","JESAIRAJ000256","Pearls AnkletsJESAIRAJ000256","pearls-ankletsjesairaj000256","http://swarajshop.com/product/pearls-ankletsjesairaj000256/","","Pearls AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","608","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0002562.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","2630","JESAIRAJ000255","Elegent Stone AnkletsJESAIRAJ000255","elegent-stone-ankletsjesairaj000255","http://swarajshop.com/product/elegent-stone-ankletsjesairaj000255/","","Elegent Stone AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","608","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0002552.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
"","","2628","JESAIRAJ000254","Designer AnkletsJESAIRAJ000254","designer-ankletsjesairaj000254","http://swarajshop.com/product/designer-ankletsjesairaj000254/","","Designer AnkletsBy Swarajshop","09/02/2014","22/04/2014","Simple Product","Catalog &#038; Search","No","No","No","608","","","","","","","","","","","","Jewellery>Anklets|Jewellery","","http://swarajshop.com/wp-content/uploads/2014/04/JESAIRAJ0002542.jpg",,"Taxable","","","","","Standard","Yes","1","In Stock","No","No","","","","","","Publish","Open","0",,,
